scan_id,ticket_id,scan_time,gate_id,scanner_id,result,details
14606,1917,2026-05-21T20:59:00,11,SCN-11-2,Success,Verification passed
14607,3686,2026-05-20T20:40:00,5,SCN-5-2,Success,Verification passed
14608,3649,2026-05-23T15:34:00,10,SCN-10-2,Success,Verification passed
14609,1128,2026-05-22T20:48:00,10,SCN-10-2,Success,Verification passed
14610,9564,2026-05-18T21:11:00,7,SCN-7-2,Success,Verification passed
14611,202,2026-05-16T16:17:00,6,SCN-6-1,Success,Verification passed
14612,8449,2026-05-23T16:33:00,8,SCN-8-3,Success,Verification passed
14613,7970,2026-05-14T20:12:00,4,SCN-4-4,Success,Verification passed
14614,8818,2026-05-22T18:49:00,10,SCN-10-2,Success,Verification passed
14615,9912,2026-05-16T16:42:00,4,SCN-4-2,Success,Verification passed
14616,6389,2026-05-23T15:20:00,8,SCN-8-2,Success,Verification passed
14617,4280,2026-05-14T19:16:00,3,SCN-3-3,Success,Verification passed
14618,8545,2026-05-19T20:10:00,11,SCN-11-2,Success,Verification passed
14619,4324,2026-05-18T20:30:00,9,SCN-9-2,Success,Verification passed
14620,3521,2026-05-15T19:09:00,14,SCN-14-4,Success,Verification passed
14621,7932,2026-05-16T17:10:00,4,SCN-4-2,Success,Verification passed
14622,6798,2026-05-22T18:59:00,7,SCN-7-2,Suspicious Transfer,flagged by fraud rules
14623,6210,2026-05-14T21:11:00,1,SCN-1-3,Success,Verification passed
14624,7696,2026-05-20T20:43:00,4,SCN-4-4,Success,Verification passed
14625,8218,2026-05-22T20:15:00,7,SCN-7-4,Success,Verification passed
14626,4094,2026-05-18T23:06:00,8,SCN-8-3,Success,Verification passed
14627,6900,2026-05-14T19:03:00,4,SCN-4-3,Success,Verification passed
14628,8178,2026-05-22T18:31:00,11,SCN-11-3,Success,Verification passed
14629,6876,2026-05-20T20:23:00,4,SCN-4-1,Success,Verification passed
14630,3552,2026-05-16T15:29:00,3,SCN-3-3,Success,Verification passed
14631,2351,2026-05-15T21:10:00,13,SCN-13-1,Success,Verification passed
14632,4556,2026-05-20T19:20:00,6,SCN-6-1,Success,Verification passed
14633,9102,2026-05-16T17:05:00,1,SCN-1-2,Success,Verification passed
14634,9233,2026-05-17T20:50:00,10,SCN-10-2,Success,Verification passed
14635,2666,2026-05-20T19:28:00,3,SCN-3-2,Success,Verification passed
14636,4988,2026-05-22T20:20:00,10,SCN-10-2,Success,Verification passed
14637,2104,2026-05-18T20:36:00,7,SCN-7-3,Success,Verification passed
14638,2780,2026-05-14T19:31:00,4,SCN-4-4,Success,Verification passed
14639,581,2026-05-15T21:12:00,15,SCN-15-2,Success,Verification passed
14640,3124,2026-05-18T23:11:00,8,SCN-8-3,Success,Verification passed
14641,5630,2026-05-14T18:37:00,6,SCN-6-1,Success,Verification passed
14642,2964,2026-05-18T22:37:00,11,SCN-11-3,Success,Verification passed
14643,534,2026-05-18T20:55:00,11,SCN-11-1,Success,Verification passed
14644,1164,2026-05-18T23:25:00,9,SCN-9-3,Success,Verification passed
14645,9557,2026-05-21T21:34:00,7,SCN-7-4,Success,Verification passed
14646,8772,2026-05-16T15:02:00,2,SCN-2-3,Duplicate,flagged by fraud rules
14647,2868,2026-05-22T19:00:00,8,SCN-8-4,Success,Verification passed
14648,7208,2026-05-22T20:32:00,8,SCN-8-2,Success,Verification passed
14649,818,2026-05-22T20:30:00,9,SCN-9-1,Success,Verification passed
14650,4080,2026-05-14T20:48:00,2,SCN-2-1,Success,Verification passed
14651,7797,2026-05-21T23:23:00,9,SCN-9-4,Success,Verification passed
14652,7235,2026-05-19T19:28:00,10,SCN-10-3,Success,Verification passed
14653,8179,2026-05-23T15:27:00,7,SCN-7-2,Suspicious Transfer,flagged by fraud rules
14654,2768,2026-05-22T21:01:00,8,SCN-8-4,Success,Verification passed
14655,3132,2026-05-16T16:50:00,4,SCN-4-2,Success,Verification passed
14656,7293,2026-05-17T20:23:00,8,SCN-8-1,Success,Verification passed
14657,2879,2026-05-23T15:42:00,10,SCN-10-2,Success,Verification passed
14658,6356,2026-05-20T18:43:00,4,SCN-4-1,Success,Verification passed
14659,7913,2026-05-17T20:42:00,8,SCN-8-2,Success,Verification passed
14660,1889,2026-05-23T17:10:00,9,SCN-9-1,Success,Verification passed
14661,5308,2026-05-22T20:06:00,9,SCN-9-3,Success,Verification passed
14662,4589,2026-05-23T16:17:00,8,SCN-8-2,Success,Verification passed
14663,3168,2026-05-22T19:33:00,9,SCN-9-4,Success,Verification passed
14664,5011,2026-05-15T19:45:00,15,SCN-15-1,Success,Verification passed
14665,9175,2026-05-19T18:54:00,10,SCN-10-2,Success,Verification passed
14666,5725,2026-05-19T20:58:00,8,SCN-8-3,Success,Verification passed
14667,6973,2026-05-17T19:56:00,7,SCN-7-3,Success,Verification passed
14668,4304,2026-05-18T23:14:00,9,SCN-9-2,Success,Verification passed
14669,182,2026-05-16T16:55:00,6,SCN-6-2,Success,Verification passed
14670,8020,2026-05-14T21:22:00,5,SCN-5-2,Success,Verification passed
14671,597,2026-05-21T23:14:00,9,SCN-9-3,Success,Verification passed
14672,2431,2026-05-15T20:10:00,15,SCN-15-4,Success,Verification passed
14673,6428,2026-05-22T21:00:00,9,SCN-9-4,Success,Verification passed
14674,356,2026-05-20T20:20:00,1,SCN-1-4,Success,Verification passed
14675,6064,2026-05-18T20:46:00,9,SCN-9-2,Success,Verification passed
14676,4218,2026-05-22T18:44:00,11,SCN-11-4,Success,Verification passed
14677,885,2026-05-19T20:49:00,10,SCN-10-2,Success,Verification passed
14678,124,2026-05-18T22:16:00,10,SCN-10-2,Success,Verification passed
14679,1429,2026-05-23T16:36:00,8,SCN-8-4,Success,Verification passed
14680,73,2026-05-17T19:06:00,8,SCN-8-4,Success,Verification passed
14681,4557,2026-05-21T21:02:00,11,SCN-11-3,Success,Verification passed
14682,9311,2026-05-15T20:56:00,15,SCN-15-4,Success,Verification passed
14683,4190,2026-05-14T19:31:00,5,SCN-5-4,Success,Verification passed
14684,4358,2026-05-22T18:58:00,10,SCN-10-4,Success,Verification passed
14685,1819,2026-05-23T14:41:00,8,SCN-8-2,Success,Verification passed
14686,794,2026-05-18T21:11:00,9,SCN-9-3,Success,Verification passed
14687,1949,2026-05-23T15:53:00,7,SCN-7-2,Success,Verification passed
14688,5028,2026-05-22T20:42:00,10,SCN-10-1,Success,Verification passed
14689,744,2026-05-18T21:50:00,9,SCN-9-2,Success,Verification passed
14690,8352,2026-05-16T15:04:00,6,SCN-6-2,Success,Verification passed
14691,4247,2026-05-21T21:02:00,10,SCN-10-3,Invalid QR,flagged by fraud rules
14692,6421,2026-05-15T18:36:00,13,SCN-13-4,Success,Verification passed
14693,9007,2026-05-21T22:11:00,8,SCN-8-2,Success,Verification passed
14694,8873,2026-05-17T21:22:00,7,SCN-7-2,Success,Verification passed
14695,7091,2026-05-15T19:41:00,15,SCN-15-2,Duplicate,flagged by fraud rules
14696,4296,2026-05-20T20:08:00,4,SCN-4-2,Success,Verification passed
14697,2654,2026-05-18T21:55:00,8,SCN-8-3,Success,Verification passed
14698,475,2026-05-19T20:51:00,8,SCN-8-1,Success,Verification passed
14699,6011,2026-05-15T20:13:00,13,SCN-13-2,Success,Verification passed
14700,1859,2026-05-23T17:22:00,11,SCN-11-1,Success,Verification passed
14701,4310,2026-05-14T20:57:00,5,SCN-5-4,Success,Verification passed
14702,8291,2026-05-15T21:19:00,12,SCN-12-4,Success,Verification passed
14703,2645,2026-05-19T19:14:00,9,SCN-9-1,Success,Verification passed
14704,6394,2026-05-18T22:39:00,11,SCN-11-4,Duplicate,flagged by fraud rules
14705,3461,2026-05-15T21:13:00,16,SCN-16-2,Success,Verification passed
14706,4134,2026-05-18T22:15:00,8,SCN-8-2,Success,Verification passed
14707,9301,2026-05-15T18:56:00,13,SCN-13-3,Duplicate,flagged by fraud rules
14708,8869,2026-05-23T16:56:00,11,SCN-11-1,Success,Verification passed
14709,2586,2026-05-20T18:58:00,2,SCN-2-4,Success,Verification passed
14710,4146,2026-05-20T21:24:00,5,SCN-5-2,Success,Verification passed
14711,709,2026-05-23T14:39:00,7,SCN-7-3,Success,Verification passed
14712,8764,2026-05-18T21:51:00,10,SCN-10-1,Success,Verification passed
14713,5201,2026-05-15T20:12:00,15,SCN-15-3,Success,Verification passed
14714,4712,2026-05-16T15:41:00,2,SCN-2-1,Success,Verification passed
14715,3230,2026-05-14T21:16:00,5,SCN-5-1,Success,Verification passed
14716,8603,2026-05-17T20:28:00,9,SCN-9-4,Success,Verification passed
14717,8872,2026-05-16T14:52:00,2,SCN-2-1,Success,Verification passed
14718,3869,2026-05-23T15:41:00,11,SCN-11-4,Success,Verification passed
14719,457,2026-05-21T22:30:00,9,SCN-9-4,Success,Verification passed
14720,1475,2026-05-19T19:35:00,8,SCN-8-2,Success,Verification passed
14721,5540,2026-05-14T18:58:00,1,SCN-1-4,Success,Verification passed
14722,2554,2026-05-18T20:59:00,9,SCN-9-4,Success,Verification passed
14723,4366,2026-05-20T21:23:00,4,SCN-4-1,Success,Verification passed
14724,2112,2026-05-16T17:14:00,5,SCN-5-3,Success,Verification passed
14725,2882,2026-05-16T15:50:00,1,SCN-1-4,Success,Verification passed
14726,8650,2026-05-14T20:10:00,2,SCN-2-1,Success,Verification passed
14727,7889,2026-05-23T16:44:00,10,SCN-10-1,Success,Verification passed
14728,2916,2026-05-20T18:31:00,6,SCN-6-2,Success,Verification passed
14729,4136,2026-05-20T21:06:00,1,SCN-1-4,Success,Verification passed
14730,6027,2026-05-21T21:49:00,9,SCN-9-2,Success,Verification passed
14731,5562,2026-05-16T15:34:00,3,SCN-3-2,Success,Verification passed
14732,5009,2026-05-23T16:50:00,7,SCN-7-2,Success,Verification passed
14733,6314,2026-05-18T21:23:00,9,SCN-9-4,Success,Verification passed
14734,1683,2026-05-17T21:07:00,11,SCN-11-3,Success,Verification passed
14735,7869,2026-05-23T15:33:00,11,SCN-11-3,Success,Verification passed
14736,8984,2026-05-18T22:43:00,9,SCN-9-2,Success,Verification passed
14737,746,2026-05-20T20:05:00,2,SCN-2-1,Success,Verification passed
14738,8466,2026-05-20T19:45:00,4,SCN-4-2,Success,Verification passed
14739,6123,2026-05-17T20:13:00,10,SCN-10-3,Success,Verification passed
14740,9334,2026-05-18T21:23:00,8,SCN-8-1,Success,Verification passed
14741,7819,2026-05-23T15:51:00,10,SCN-10-4,Success,Verification passed
14742,2776,2026-05-20T20:52:00,2,SCN-2-3,Success,Verification passed
14743,2530,2026-05-14T21:19:00,5,SCN-5-2,Success,Verification passed
14744,2888,2026-05-22T18:40:00,9,SCN-9-4,Success,Verification passed
14745,912,2026-05-16T15:59:00,3,SCN-3-4,Success,Verification passed
14746,2652,2026-05-16T15:23:00,4,SCN-4-4,Duplicate,flagged by fraud rules
14747,2187,2026-05-21T20:46:00,11,SCN-11-3,Success,Verification passed
14748,3541,2026-05-15T20:44:00,12,SCN-12-1,Success,Verification passed
14749,4247,2026-05-21T21:26:00,10,SCN-10-2,Success,Verification passed
14750,4497,2026-05-21T22:14:00,7,SCN-7-2,Success,Verification passed
14751,9156,2026-05-20T20:45:00,5,SCN-5-1,Success,Verification passed
14752,8319,2026-05-23T15:40:00,10,SCN-10-4,Success,Verification passed
14753,8095,2026-05-19T18:46:00,11,SCN-11-2,Success,Verification passed
14754,5639,2026-05-23T15:00:00,10,SCN-10-3,Success,Verification passed
14755,9865,2026-05-19T19:04:00,10,SCN-10-1,Success,Verification passed
14756,8190,2026-05-14T19:24:00,1,SCN-1-3,Success,Verification passed
14757,7126,2026-05-20T20:47:00,4,SCN-4-1,Success,Verification passed
14758,7297,2026-05-21T23:07:00,11,SCN-11-4,Success,Verification passed
14759,4304,2026-05-18T20:39:00,9,SCN-9-1,Success,Verification passed
14760,5138,2026-05-22T21:18:00,7,SCN-7-2,Success,Verification passed
14761,8839,2026-05-23T14:52:00,11,SCN-11-3,Success,Verification passed
14762,6636,2026-05-20T20:45:00,2,SCN-2-3,Success,Verification passed
14763,1613,2026-05-17T19:23:00,7,SCN-7-4,Success,Verification passed
14764,6078,2026-05-22T19:11:00,11,SCN-11-1,Success,Verification passed
14765,9014,2026-05-18T21:44:00,7,SCN-7-1,Success,Verification passed
14766,7517,2026-05-21T21:44:00,9,SCN-9-2,Success,Verification passed
14767,7122,2026-05-16T16:57:00,3,SCN-3-2,Success,Verification passed
14768,2411,2026-05-15T18:43:00,16,SCN-16-3,Success,Verification passed
14769,5856,2026-05-20T19:07:00,1,SCN-1-2,Success,Verification passed
14770,9313,2026-05-17T21:04:00,10,SCN-10-4,Success,Verification passed
14771,3805,2026-05-19T20:47:00,7,SCN-7-1,Success,Verification passed
14772,4412,2026-05-16T16:03:00,2,SCN-2-4,Success,Verification passed
14773,295,2026-05-19T19:36:00,8,SCN-8-4,Success,Verification passed
14774,7068,2026-05-22T20:18:00,10,SCN-10-1,Success,Verification passed
14775,3630,2026-05-14T19:25:00,4,SCN-4-1,Success,Verification passed
14776,8476,2026-05-20T18:50:00,3,SCN-3-4,Success,Verification passed
14777,610,2026-05-14T19:28:00,2,SCN-2-3,Invalid QR,flagged by fraud rules
14778,9154,2026-05-18T22:41:00,10,SCN-10-3,Success,Verification passed
14779,4635,2026-05-19T18:30:00,9,SCN-9-4,Success,Verification passed
14780,5819,2026-05-23T15:01:00,7,SCN-7-2,Success,Verification passed
14781,6104,2026-05-18T22:35:00,8,SCN-8-4,Success,Verification passed
14782,1366,2026-05-20T20:41:00,5,SCN-5-3,Success,Verification passed
14783,5372,2026-05-16T15:58:00,1,SCN-1-2,Success,Verification passed
14784,3052,2026-05-16T17:07:00,5,SCN-5-4,Success,Verification passed
14785,3254,2026-05-18T20:41:00,9,SCN-9-2,Success,Verification passed
14786,8786,2026-05-20T19:25:00,2,SCN-2-1,Success,Verification passed
14787,1225,2026-05-19T19:37:00,11,SCN-11-2,Success,Verification passed
14788,9441,2026-05-15T20:59:00,16,SCN-16-1,Success,Verification passed
14789,8270,2026-05-14T20:23:00,3,SCN-3-2,Success,Verification passed
14790,2395,2026-05-19T20:27:00,8,SCN-8-1,Success,Verification passed
14791,6732,2026-05-16T14:43:00,3,SCN-3-1,Success,Verification passed
14792,897,2026-05-21T21:26:00,11,SCN-11-3,Success,Verification passed
14793,6275,2026-05-19T20:11:00,11,SCN-11-2,Success,Verification passed
14794,2275,2026-05-19T21:23:00,8,SCN-8-4,Success,Verification passed
14795,1999,2026-05-23T17:08:00,11,SCN-11-3,Success,Verification passed
14796,9026,2026-05-20T19:42:00,5,SCN-5-2,Success,Verification passed
14797,5151,2026-05-15T19:29:00,13,SCN-13-4,Success,Verification passed
14798,7854,2026-05-18T22:00:00,9,SCN-9-4,Success,Verification passed
14799,1722,2026-05-16T15:14:00,6,SCN-6-1,Success,Verification passed
14800,2913,2026-05-17T19:50:00,9,SCN-9-1,Success,Verification passed
14801,8885,2026-05-19T20:09:00,7,SCN-7-2,Success,Verification passed
14802,2682,2026-05-16T16:35:00,3,SCN-3-4,Success,Verification passed
14803,2569,2026-05-23T15:20:00,11,SCN-11-3,Success,Verification passed
14804,5330,2026-05-14T19:35:00,6,SCN-6-1,Success,Verification passed
14805,7921,2026-05-15T21:10:00,14,SCN-14-4,Success,Verification passed
14806,1246,2026-05-20T19:22:00,4,SCN-4-3,Suspicious Transfer,flagged by fraud rules
14807,7136,2026-05-20T21:18:00,5,SCN-5-3,Success,Verification passed
14808,6480,2026-05-14T19:21:00,6,SCN-6-1,Success,Verification passed
14809,9535,2026-05-19T20:06:00,11,SCN-11-2,Success,Verification passed
14810,379,2026-05-23T17:09:00,10,SCN-10-3,Success,Verification passed
14811,9387,2026-05-21T23:15:00,8,SCN-8-3,Success,Verification passed
14812,4849,2026-05-23T17:04:00,7,SCN-7-2,Success,Verification passed
14813,2526,2026-05-20T20:13:00,1,SCN-1-2,Success,Verification passed
14814,4473,2026-05-17T19:37:00,7,SCN-7-4,Success,Verification passed
14815,3674,2026-05-18T22:11:00,10,SCN-10-1,Success,Verification passed
14816,4102,2026-05-16T17:09:00,4,SCN-4-2,Success,Verification passed
14817,5935,2026-05-19T21:02:00,9,SCN-9-1,Success,Verification passed
14818,2308,2026-05-22T20:10:00,11,SCN-11-1,Success,Verification passed
14819,3095,2026-05-19T19:45:00,10,SCN-10-4,Success,Verification passed
14820,7671,2026-05-15T20:50:00,12,SCN-12-4,Success,Verification passed
14821,7704,2026-05-18T22:39:00,10,SCN-10-4,Success,Verification passed
14822,9186,2026-05-20T20:22:00,5,SCN-5-3,Success,Verification passed
14823,8849,2026-05-23T16:30:00,9,SCN-9-1,Success,Verification passed
14824,1643,2026-05-17T19:46:00,9,SCN-9-1,Success,Verification passed
14825,7370,2026-05-14T20:29:00,4,SCN-4-4,Success,Verification passed
14826,1483,2026-05-17T19:01:00,11,SCN-11-2,Success,Verification passed
14827,8292,2026-05-16T15:26:00,4,SCN-4-2,Success,Verification passed
14828,2805,2026-05-19T19:34:00,11,SCN-11-4,Success,Verification passed
14829,3491,2026-05-15T19:30:00,13,SCN-13-1,Success,Verification passed
14830,6523,2026-05-17T21:17:00,11,SCN-11-4,Success,Verification passed
14831,1946,2026-05-20T19:22:00,1,SCN-1-2,Success,Verification passed
14832,8498,2026-05-22T19:38:00,11,SCN-11-3,Suspicious Transfer,flagged by fraud rules
14833,7312,2026-05-16T15:26:00,3,SCN-3-2,Success,Verification passed
14834,2116,2026-05-20T19:21:00,5,SCN-5-3,Success,Verification passed
14835,2951,2026-05-15T19:11:00,13,SCN-13-2,Success,Verification passed
14836,169,2026-05-23T14:54:00,7,SCN-7-4,Success,Verification passed
14837,5023,2026-05-17T18:54:00,8,SCN-8-1,Success,Verification passed
14838,5409,2026-05-23T15:16:00,9,SCN-9-4,Suspicious Transfer,flagged by fraud rules
14839,973,2026-05-17T18:43:00,10,SCN-10-1,Success,Verification passed
14840,9828,2026-05-22T21:02:00,8,SCN-8-3,Success,Verification passed
14841,8629,2026-05-23T15:04:00,9,SCN-9-3,Success,Verification passed
14842,5863,2026-05-17T20:39:00,11,SCN-11-3,Success,Verification passed
14843,4539,2026-05-23T15:41:00,8,SCN-8-4,Success,Verification passed
14844,5505,2026-05-19T20:47:00,7,SCN-7-2,Success,Verification passed
14845,1689,2026-05-23T14:55:00,7,SCN-7-3,Success,Verification passed
14846,3518,2026-05-22T18:32:00,9,SCN-9-1,Success,Verification passed
14847,2871,2026-05-15T21:19:00,16,SCN-16-4,Success,Verification passed
14848,7900,2026-05-14T20:56:00,6,SCN-6-1,Success,Verification passed
14849,9688,2026-05-22T20:58:00,8,SCN-8-1,Success,Verification passed
14850,2216,2026-05-20T19:46:00,4,SCN-4-4,Success,Verification passed
14851,5560,2026-05-14T20:24:00,3,SCN-3-3,Success,Verification passed
14852,3563,2026-05-17T20:52:00,11,SCN-11-2,Success,Verification passed
14853,7922,2026-05-16T17:19:00,2,SCN-2-4,Success,Verification passed
14854,5645,2026-05-19T19:16:00,8,SCN-8-1,Success,Verification passed
14855,3429,2026-05-23T16:25:00,9,SCN-9-4,Success,Verification passed
14856,7890,2026-05-14T19:35:00,5,SCN-5-3,Success,Verification passed
14857,2048,2026-05-22T18:54:00,8,SCN-8-1,Success,Verification passed
14858,9398,2026-05-22T19:01:00,11,SCN-11-3,Success,Verification passed
14859,8548,2026-05-22T20:54:00,9,SCN-9-1,Success,Verification passed
14860,5196,2026-05-20T18:51:00,4,SCN-4-4,Success,Verification passed
14861,8418,2026-05-22T21:05:00,8,SCN-8-3,Success,Verification passed
14862,6487,2026-05-21T21:50:00,11,SCN-11-4,Success,Verification passed
14863,3426,2026-05-20T19:29:00,6,SCN-6-1,Success,Verification passed
14864,7509,2026-05-23T17:20:00,10,SCN-10-4,Success,Verification passed
14865,8548,2026-05-22T20:41:00,9,SCN-9-4,Success,Verification passed
14866,5450,2026-05-14T18:52:00,1,SCN-1-2,Success,Verification passed
14867,218,2026-05-22T20:21:00,7,SCN-7-4,Success,Verification passed
14868,3564,2026-05-18T20:58:00,8,SCN-8-2,Success,Verification passed
14869,5007,2026-05-21T21:07:00,9,SCN-9-1,Success,Verification passed
14870,7723,2026-05-17T20:39:00,10,SCN-10-4,Success,Verification passed
14871,8612,2026-05-16T15:09:00,5,SCN-5-1,Success,Verification passed
14872,4845,2026-05-19T19:27:00,8,SCN-8-3,Success,Verification passed
14873,3102,2026-05-16T16:58:00,3,SCN-3-4,Success,Verification passed
14874,4778,2026-05-22T19:22:00,7,SCN-7-4,Success,Verification passed
14875,8576,2026-05-20T19:14:00,1,SCN-1-2,Duplicate,flagged by fraud rules
14876,6699,2026-05-23T14:33:00,9,SCN-9-1,Success,Verification passed
14877,7540,2026-05-14T19:01:00,6,SCN-6-4,Duplicate,flagged by fraud rules
14878,7252,2026-05-16T16:09:00,1,SCN-1-1,Success,Verification passed
14879,515,2026-05-19T21:06:00,8,SCN-8-3,Success,Verification passed
14880,1758,2026-05-22T19:34:00,10,SCN-10-4,Success,Verification passed
14881,8987,2026-05-21T22:22:00,7,SCN-7-2,Success,Verification passed
14882,6223,2026-05-17T18:48:00,9,SCN-9-1,Success,Verification passed
14883,4000,2026-05-14T19:52:00,6,SCN-6-1,Success,Verification passed
14884,869,2026-05-23T17:02:00,9,SCN-9-1,Success,Verification passed
14885,5272,2026-05-16T16:42:00,1,SCN-1-2,Duplicate,flagged by fraud rules
